,Unnamed: 0,stance,target,text
3528,3528,neutral,"['ብልፅግና', 'ፓርቲ']","['አሏህየ', 'አገራችንን', 'ሰላም', 'ፍቅር', 'አዲርግልን', 'ያረቢ', 'የእናት', 'የአባት', 'ለቅሶ', 'ከሰሜን', 'ደቡብ', 'ከምስራቅ', 'ምእራብ', 'ለቅሶቸውን', 'አቁምልን', 'ያረቢ', 'የኛ', 'ወንጀል', 'አያልቅም', 'አንተው', 'ማረን']"
3529,3529,neutral,"['አብን', 'ፓርቲ']","['አሁንም', 'የብአዴኑ', 'እጣፋንታ', 'እንዳይገጥማችሁ', 'ፓርቲው', 'ሁሉን', 'ያቀፈ', 'መሆኑን', 'ካሁኑ', 'አጢኑበት', 'ያ', 'ካልሆነ', 'የክልላችንን', 'ህዝብ', 'ልዩነቱን', 'እያሰፋ', 'እንደሚጣ', 'ነው', 'እሚሆነው', 'እሱ', 'ደግሞ', 'የክልላችነን', 'አንድነት', 'ለማይፈልጉት', 'አካላት', 'ግባት', 'አንዳትሆኑቸው', 'ያሰጋናል']"
3530,3530,favor,"['አብን', 'ፓርቲ']","['ደስ', 'ይላል', 'እኔም', 'አማራ', 'ነኝ', 'ከቤኒሻንጉል', 'ክልል', 'አላማው', 'ይመለከተኛል']"
3531,3531,neutral,"['ኢዜማ', 'ፓርቲ']","['ምነው', 'ምድረ', 'ፎጣ', 'ለባሽ', 'ሁላ', 'ተነጫጫሽ', 'ሶሻል', 'ሚዲያ', 'ላይ', 'ከምዘባርቂ', 'ተግብረሽ', 'አሳይአዳሜ', 'እውነታው', 'እስኪ', 'ገባሽ', 'ተፍጨርጨሪ', 'ተልባ', 'ሁላ']"
3532,3532,neutral,"['አብን', 'ፓርቲ']","['በአማራ', 'ክልል', 'አንዳንድ', 'የጦርነቱ', 'ቀጣና', 'የነበሩ', 'እንዲሁም', 'ከተለያዩ', 'የክልሉ', 'አካባቢዎች', 'ዘምተው', 'የነበሩ', 'ተማሪዎች', 'ጭምር', 'እንዳሉ', 'ይታወቃል', 'በትምህርት', 'ሚኒስትሩ', 'ግብዝነትና', 'ማንአለብኝነት', 'በተወሰነ', 'ውሳኔ', 'ግን', 'አመት', 'ሙሉ', 'የለፉበት', 'ልፋታቸው', 'በከንቱ', 'እንዲቀር', 'ብዙ', 'ዋጋ', 'የከፈሉ', 'ቤተሰቦቻቸውም', 'ተስፋ', 'እንዳይኖራቸው', 'ተደርገዋል']"
3533,3533,neutral,"['አብን', 'ፓርቲ']","['ተፈናቃይ', 'አማራወች', 'ድጋፉ', 'ያስፈልጋቸዋል', 'የአማራ', 'ብዙሀን', 'መገናኛ', 'ለነዜህ', 'ግፉ', 'የሜደርስባቸዉ', 'ወገኑች', 'መፉትሂ', 'ይሰጣቸዉ', 'ያማራ', 'በደል', 'ይብቃ']"
3534,3534,against,"['ብልፅግና', 'ፓርቲ']","['የእውነት', 'ብልግና', 'ነው', 'ሌሊት', 'ሰው', 'ስትግድሉ', 'ታድራላችሁ', 'ቀን', 'ትጨፍራላችሁ']"
3535,3535,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ከአብን', 'ጋር', 'ወደፊት']"
3536,3536,favor,"['አብን', 'ፓርቲ']","['ክርስቲ', 'የምስኪኖች', 'ድምፅ', 'በርታ']"
3537,3537,neutral,"['አብን', 'ፓርቲ']","['ጊዜ', 'አቅንቶን', 'የማንበድል', 'ዘመን', 'ገፍቶን', 'የማንጎድል']"
3538,3538,neutral,"['አብን', 'ፓርቲ']","['ከእብሪቱ', 'ያላገገመውን', 'የአማራ', 'ፓሊስ', 'ምከሩት', 'ከዚህ', 'ቡሀላ', 'ህወሀት', 'አያድነውም']"
3539,3539,neutral,"['ኢዜማ', 'ፓርቲ']","['አላህ', 'ሀገሬ', 'የሚበጅሽን', 'መንግስት', 'ይስጥሽ', 'ያአላህ', 'አገሬን', 'ሰላምሽን', 'ያብዛልኝ']"
3540,3540,against,"['ብልፅግና', 'ፓርቲ']","['የሰው', 'ደም', 'በማፍሰስ', 'ነው', 'በለፀን', 'ሚባለው', 'እምነት', 'እያፈረሰ', 'ነው', 'ብልፅግና', 'እስካሁን', 'ተሸውደናል', 'በአማራ', 'ደም', 'አየነግደ', 'ነው', 'ኢሂ', 'ቆሻሻ', 'በምላስ', 'አንሸወድም', 'ተነቅቶበታል']"
3541,3541,neutral,"['አብን', 'ፓርቲ']","['ይድስ', 'ለአማራ', 'ትምህርት', 'ቤሮ', 'በሀገሪቱ', 'በተለያዩ', 'ክልልሎች', 'የምንገኝ', 'ሰራተኞች', 'የተለያዩ', 'በደልና', 'ግፍ', 'እየደረሰነው', 'ክልልሉ', 'ይህን', 'እንዴት', 'ያየዋል', 'አሁን', 'ሰለሞቱት', 'ሳይሆን', 'መታሰብ', 'ያለበት', 'ያሉትን', 'ማትረፍ', 'ቢሆን', 'ተመራጭ', 'ነው']"
3542,3542,favor,"['ቀይ', 'ባህር']","['ከጠብታ', 'ውኋ', 'እስከ', 'ባህር', 'ውኋ', 'ውሀ', 'የሀገር', 'ሀብት', 'ውሀ', 'የሰው', 'ህይወት', 'ነው']"
3543,3543,favor,"['ቀይ', 'ባህር']","['ከሽሜ', 'በፊት', 'የተናገረው', 'ኤርትራዊያ', 'ግለሰብ', 'የተናገረውን', 'እጅግ', 'ከልቤ', 'እያደነኩት', 'ከዚያ', 'በመቀጠል', 'ለኤርትራ', 'በአልጀርስ', 'ስምምነት', 'የተወሰነላቸውን', 'ዶር', 'አብይ', 'በአስቸኳይ', 'መተግበር', 'መስጠት', 'አለበት', 'ብዬ', 'መቶ', 'ፕርሰንት', 'አምናለሁ', 'ምክንያቱም', 'በህግ', 'የተፈረደ', 'እስከሆነ', 'ድረስ', 'ከዚያ', 'የሚፈልገውን', 'በፍቅር', 'መጠየቅ', 'አለበት', 'ከአብይ', 'ደጋፊ', 'ነኝ']"
3544,3544,against,"['ኢዜማ', 'ፓርቲ']","['ዘገባቹ', 'ለሁሉም', 'ፓርቲዎች', 'እኩል', 'ሽፋን', 'ይስጥ', 'መርጥው', 'ከሚያለቅሱት', 'ጋር', 'አብራችሁ', 'ስታለቅሱ', 'ከረማችሁ', 'አሁንም', 'እንዳይቀጥል']"
3545,3545,favor,"['አብን', 'ፓርቲ']","['በርቱ', 'ዘርኛንተን', 'ከነሱ', 'ነው', 'የተማርነውአማራ', 'ወደ', 'ፊት', 'ግን', 'ማስጣንቀቄቂያ', 'ሙስሊሞችን', 'እንደ', 'ድሮው', 'መጨቆን', 'የለም']"
3546,3546,against,"['ብልፅግና', 'ፓርቲ']","['ቱሪናፋ', 'የማትረባ', 'ነህ', 'ከነጀሌህ']"
3547,3547,against,"['ብልፅግና', 'ፓርቲ']","['ህዝብ', 'የሚበላ', 'ሲያጣ', 'ጦር', 'አያቆመውም']"
3548,3548,favor,"['አብን', 'ፓርቲ']","['አሁን', 'ነው', 'ጉዱ', 'የወጣ', 'እዚህ', 'በሗላ', 'የአብን', 'አባል', 'ብሆን', 'ደስ', 'ይለኛል', 'ያለ', 'አማራ', 'ኢትዮጵያ', 'የለችም', 'ኢትዮኦጵያ', 'ትለምልም']"
3549,3549,neutral,"['ሰንድቅ', 'አላማ']","['ስለ', 'ባንዲራ', 'ከመንጨጨት', 'ምንሰርተን', 'እንደግ', 'ምን', 'እነልማ', 'ሀገርችን', 'ምን', 'ብሰራ', 'ትለወጠለች', 'ብንል', 'አይቀልም', 'በንዲረው', 'በህዝብ', 'ፊለጎት', 'አሰፈለጊ', 'ከሆነ', 'ይቀየረል', 'ብሎ', 'ነበር', 'ዶአብይ']"
3550,3550,neutral,"['አብን', 'ፓርቲ']","['የፓርቲ', 'እና', 'መደበኛ', 'የመንግስት', 'ስራ', 'መደበላለቅ', 'የለበትም', 'ብለን', 'እየሞገትን', 'ነው', 'ይህ', 'መርህ', 'ለሌሎች', 'ተፎካካሪ', 'ፓርቲዎችም', 'ይሰራል', 'መንግስት', 'የጤና', 'ኤክስቴንሽን', 'ሰራተኞችን', 'የቤት', 'ለቤት', 'የስራ', 'ስምሪት', 'ተጠቅሞ', 'የምርጫ', 'ቅስቀሳ', 'ቢያደርግ', 'እቃወማለሁ']"
3551,3551,against,"['ብልፅግና', 'ፓርቲ']","['አሳፋሪ', 'መንግስት', 'ለመጀመርያ', 'ግዜ', 'ሀገሩ', 'ህዝቡ', 'አሳልፎ', 'በጉሮቤት', 'ሀገር', 'ያስጨፈጨፈ', 'ያስወረረ', 'ደሞ', 'ስለ', 'ኢያ', 'ያወራል', 'የአንድ', 'ክልል', 'ህዝብ', 'መድረበዳ', 'ያደረገክ', 'መንግስት', 'ንፁሀን', 'ዜጎች', 'የበላ', 'ውሸታም', 'መንግስት', 'ነኝ', 'ባይ']"
3552,3552,favor,"['ሰንድቅ', 'አላማ']","['አረንጓዴ', 'ቢጫ', 'ቀይ', 'ኮከቡ', 'ይነሳ']"
3553,3553,favor,"['አብን', 'ፓርቲ']","['ለምንድነው', 'ግን', 'አማራ', 'ሲደራጅ', 'ሌላው', 'ብሄር', 'ሽንቱ', 'ሚመጣ']"
3554,3554,favor,"['አብን', 'ፓርቲ']","['በርቱ', 'አማራ', 'አማራ', 'ሽተቱ']"
3555,3555,against,"['ቀይ', 'ባህር']","['ኢትዩጵያ', 'የሰላምን', 'ዋጋ', 'ጠንቅቃ', 'ታዉቃለች', 'ይህን', 'ማወቅ', 'የተሳናቸው', 'አንዳንድ', 'ደካሞች', 'ሁሉ', 'ጉዳይ', 'እንደ', 'መንደራቸው', 'ይመስላቸዋል', 'መማር', 'ተስኗችዋል']"
3556,3556,against,"['ቀይ', 'ባህር']","['አመት', 'የገበርከዉ', 'ደም', 'አይበቃህም', 'ሌላ', 'ደም', 'የሚያፋስ', 'አጀንዳ', 'ታመጣለህ', 'ደግሞ', 'የአለም', 'አጋንንት', 'ሁላ', 'አንተ', 'ላይ', 'ነዉ', 'ያለዉ', 'ፈጣሪ', 'ይንቀልህ', 'አንት', 'ፀረ', 'ሰዉ']"
3557,3557,favor,"['አብን', 'ፓርቲ']","['እንኳን', 'ደሳለን', 'ክርስቲያን', 'ታደለ', 'ተፈታልን', 'አይዟችሁ', 'እናንተም', 'ታኮራራላችሁ', 'የስልጣን', 'ጥም', 'እንደሌላችሁ', 'ታስታውቃላችሁ', 'እግዚአብሄር', 'ከናተ', 'ጋር', 'ይሁን', 'የአማራ', 'ህዝብ', 'ከናተ', 'ጎን', 'ነው']"
3558,3558,against,"['ቀይ', 'ባህር']","['ወደ', 'ስልጣን', 'ሲመጣ', 'መላክ', 'ሆኖ', 'መጣ', 'አሁን', 'ደግሞ', 'ሴጣን', 'ሆነ']"
3559,3559,neutral,"['ቀይ', 'ባህር']","['ይልቅስ', 'ያኔ', 'የተሞከረው', 'ድፍድፍ', 'ነዳጃችን', 'ከምን', 'ደረሰ']"
3560,3560,favor,"['ብልፅግና', 'ፓርቲ']","['በዶክተር', 'አብይ', 'መሪነት', 'ኢትዮጵያ', 'አገራችን', 'ወደ', 'ከፍታ', 'ትደርሳለች']"
3561,3561,favor,"['ኢዜማ', 'ፓርቲ']","['የሚያወሩብህ', 'የሚቀኑብህ', 'ናቸዉ', 'ፕርዬ', 'ኢሄኔ', 'እኮ', 'የነ', 'እከሌ', 'ብሄር', 'ብትሆን', 'የጠባቦቹ', 'ምን', 'እንደሚፈጠር', 'እናቃለን', 'እኮ']"
3562,3562,favor,"['አብን', 'ፓርቲ']","['ሀይ', 'ምርጦች', 'አብኖች', 'በጣም', 'እምንወዳችሁ', 'የኛ', 'መከታወች']"
3563,3563,against,"['ኢዜማ', 'ፓርቲ']","['በመልካም', 'ስራ', 'ነው', 'እንጂ', 'በ', 'ጨፈራ', 'የሚሆን', 'የለም']"
3564,3564,neutral,"['ኢዜማ', 'ፓርቲ']","['አላህ', 'ለሀግርችን', 'ለህዝቧ', 'የሚጥቅመውን', 'ይምርጥል', 'ያረብ', 'ስቃይ', 'በቃን', 'ያአላህ']"
3565,3565,neutral,"['አብን', 'ፓርቲ']","['አሁን', 'የእረፍት', 'ጊዜ', 'ነው', 'ለተመራጮች', 'ጎብኘት', 'አድርጉ', 'አካባቢያቹሁን', 'የሰራችሁትን', 'በፎቶ', 'እያስደገፋቹ', 'አሳዩን', 'ከዛ', 'እንደው', 'ዘራፋዋን', 'በደስታ', 'አሳዩን', 'አይሻልም']"
3566,3566,against,"['ሰንድቅ', 'አላማ']","['አድሎ', 'የሌለበት', 'ለሁሉም', 'ብሄር', 'እና', 'ሀይማኖት', 'ያካተተህ', 'ከሆነ', 'ቢቀየርም', 'ምንም', 'አይደል', 'ግን', 'አይ', 'ካላችሁ', 'ግን', 'አሆን', 'ያለው', 'በመሀል', 'ኮከብ', 'ያለው', 'ነው', 'ምርጫችን']"
3567,3567,against,"['ቀይ', 'ባህር']","['ይሄ', 'ሰውያ', 'እድሜ', 'ይስጠን', 'እጂ', 'ገና', 'ብዙ', 'ጦስ', 'ያመጣብናል']"
3568,3568,favor,"['አብን', 'ፓርቲ']","['እውነት', 'ነው', 'አሁን', 'እስኳሁን', 'የተጨቆነበትና', 'የተጨፈጨፈበት', 'ይበቃል']"
3569,3569,neutral,"['አብን', 'ፓርቲ']","['አሁን', 'የእረፍት', 'ጊዜ', 'ነው', 'ለተመራጮች', 'ጎብኘት', 'አድርጉ', 'አካባቢያቹሁን', 'የሰራችሁትን', 'በፎቶ', 'እያስደገፋቹ', 'አሳዩን', 'ከዛ', 'እንደው', 'ዘራፋዋን', 'በደስታ', 'አሳዩን', 'አይሻልም']"
3570,3570,favor,"['ኢዜማ', 'ፓርቲ']","['በትክክል', 'ፕሮር', 'ወቅቱ', 'የሚፈልገዉ', 'በፖለቲካ', 'ልዩነቶች', 'የመቆራቆሻ', 'ሳይሆን', 'በህልዉና', 'ጉዳይ', 'የመኖርያለመኖር', 'ጥያቄዎች', 'የምንፈተንበትና', 'ትክክለኛዉን', 'መልስ', 'በመስጠት', 'የምናረጋግጥበት', 'እንጂ']"
3571,3571,against,"['ሰንድቅ', 'አላማ']","['ኢትዮጵያ', 'ህዝቦቿ', 'የተስማሙበት', 'ባንድራ', 'እስከ', 'ዛሬ', 'የላትም', 'የለው', 'ባንድራ', 'የቤተክርስቲያን', 'የደብተራዎችና', 'የጠንቋይ', 'ምልክት', 'ነው']"
3572,3572,favor,"['አብን', 'ፓርቲ']","['አማራ', 'የሆነ', 'ሁሉ', 'በገባው', 'ልክ', 'ለአማራ', 'ህዝብ', 'ሁለንተናዊ', 'ተጠቃሚነት', 'መታገል', 'አለበት']"
3573,3573,favor,"['አብን', 'ፓርቲ']","['አብኖች', 'በርቱልን', 'ከናተጋ', 'ወደፊት', 'ብአድን', 'እምባል', 'ለኛ', 'አይጠቅመንም', 'ወገኖቸ']"
3574,3574,favor,"['አብን', 'ፓርቲ']","['ወገኖቻችን', 'በርቱልን', 'የአማራ', 'ምሁሮች', 'እንወዳችኋለን']"
3575,3575,neutral,"['አብን', 'ፓርቲ']","['መቀሌ', 'ከአፋር', 'ድንበር', 'በ', 'ኪሜ', 'ርቀት', 'ላይ', 'ነው', 'የትግራይ', 'ወራሪ', 'ሀይል', 'ግን', 'በመቶወችነ', 'ኪሜ', 'የሚቀጠር', 'ዘልቆ', 'በመግባት', 'በአማራና', 'በአፋር', 'ወረራ', 'እያካሄደና', 'የሚፈፀመውን', 'የአረመኔነትና', 'የለየለት', 'ጠላትነት', 'ድርጊት', 'እየፈፀመ', 'ይገኛል']"
3576,3576,against,"['ብልፅግና', 'ፓርቲ']","['የብልፅግና', 'ፓርቲ', 'የድርዬ', 'ፓርቲ', 'ነው', 'ምድረ', 'ደንቆሮና', 'ይዞ', 'መጋዝ', 'ሼም', 'የለም', 'የኢትዮጵያ', 'ህዝብ', 'በድንብ', 'ጠንቅቆ', 'ያውቃል', 'ምድረ', 'እጨብጫቢ', 'ሁሉ', 'ምንም', 'ብትማሩ', 'አይገባችሁም']"
3577,3577,against,"['ብልፅግና', 'ፓርቲ']","['አቤት', 'ድፍረት', 'የስተዛሬው', 'የተጫወክብን', 'ይበቃናል', 'ከብት', 'አሁንስ', 'ነቅተናል', 'አንት', 'ሰው', 'በላ']"
3578,3578,against,"['ብልፅግና', 'ፓርቲ']","['የህዝቦቿ', 'አንድነት', 'የሚገለፀው', 'በኦሮሞ', 'የበላይነት', 'እና', 'ሌላው', 'በመጨቆን', 'ነው']"
3579,3579,against,"['ኢዜማ', 'ፓርቲ']","['እዜማ', 'ይጨፍራል', 'እንጂ', 'አገር', 'መምራት', 'አይችልም']"
3580,3580,against,"['ብልፅግና', 'ፓርቲ']","['አዎ', 'በአደረጃጀት', 'ነው', 'ግን', 'በጉጥ', 'ተደራጅቶ', 'አገርን', 'የሚቦጠቡጥ', 'መሬት', 'የሚቀራመት', 'ድሀ', 'የሚበድል']"
3581,3581,against,"['ብልፅግና', 'ፓርቲ']","['ተፈጠረ', 'የሚባለው', 'የስራ', 'እድል', 'የሀሰት', 'የቁጥር', 'ጫወታ', 'ከታች', 'ያለው', 'አመራር', 'ቁጥር', 'አምጡ', 'እያለ', 'የሰራው', 'የህሊና', 'ቢስ', 'ስራ', 'ነው']"
3582,3582,neutral,"['አብን', 'ፓርቲ']","['ስሜነህ', 'ባይፈርስ', 'ውይይቱን', 'እያፈራረስከው', 'አስቸገርከን', 'ለጠየቅከው', 'ጥያቄ', 'መልሱን', 'አስጨርስ', 'ውይይቱን', 'አምቦጫረከው', 'ሰውየውን', 'እናድምጠው', 'አድማጭ', 'የራሱ', 'አተያይ', 'አለው']"
3583,3583,favor,"['ብልፅግና', 'ፓርቲ']","['አንተ', 'እኮ', 'ጀግና', 'ነክ', 'ያንተ', 'ትውልድ', 'መሆኔ', 'ኮርቻለሁ']"
3584,3584,against,"['ብልፅግና', 'ፓርቲ']","['ራስህን', 'እንደ', 'እምዬ', 'ምኒሊክ', 'ትቆጥራለህ', 'እንዴ']"
3585,3585,neutral,"['ሰንድቅ', 'አላማ']","['ስለ', 'ሰንደቃላማ', 'ሙሁራኖችና', 'ህዝቡ', 'በሰፊው', 'ሊወያዩበት', 'ይገባል']"
3586,3586,favor,"['ብልፅግና', 'ፓርቲ']","['ክቡር', 'ጠቅላይ', 'ሚንስትራችን', 'ትናንትን', 'ያገዞት', 'እንዲያሸንፉ', 'የረዳዎት', 'እግዚአብሄር', 'አሁን', 'ወደፊትም', 'ከእርሶ', 'ጋር', 'ይሁን', 'ፈጣሪ', 'ይጠብቅልን']"
3587,3587,favor,"['አብን', 'ፓርቲ']","['ጥሩ', 'ጅማሮ', 'ነው', 'በርቱ']"
3588,3588,neutral,"['ሰንድቅ', 'አላማ']","['በጣም', 'የሚያስቀኝ', 'ነገር', 'ቢኖር', 'በኮሜንት', 'የፓርላማ', 'ጥያቄና', 'መልስ', 'ስታካሂዱ', 'ነው', 'እንደውም', 'እናንተ', 'ማን', 'ይደምራችሁ', 'ይሁን']"
3589,3589,against,"['ኢዜማ', 'ፓርቲ']","['ብርሀኑ', 'ነጋ', 'የአማራን', 'ህዝብ', 'ጅምላ', 'ጭፍጨፍ', 'የካድክ', 'ሆዳም', 'ካድሬ', 'ነህ', 'እግዚአብሄር', 'ይካድህ', 'ከርሳም']"
3590,3590,against,"['አብን', 'ፓርቲ']","['ይልቅ', 'ከታሪክ', 'ተወቃሽነት', 'ምትድኑበትን', 'ሁኔታ', 'ስሩ']"
3591,3591,against,"['ብልፅግና', 'ፓርቲ']","['ህዝቡን', 'ከጨረሳቹ', 'ቦሀላ', 'ማንን', 'ነው', 'የምትመሩት']"
3592,3592,favor,"['አብን', 'ፓርቲ']","['አብኖች', 'የኛ', 'ጀግኖች', 'በርቱ', 'እስከ', 'መቼ', 'እየሞትን']"
3593,3593,against,"['አብን', 'ፓርቲ']","['ክርስቲያን', 'የአማራ', 'ቀኝ', 'እጅ', 'ነፃ', 'ይውጡ', 'እኛም', 'ከህዝባችን', 'እና', 'ከታሪካዊ', 'ግዛታችን', 'ጋር', 'ነፃ', 'እንውጣ']"
3594,3594,neutral,"['አብን', 'ፓርቲ']","['ክልሉ', 'የጥቃት', 'ሰለባዎች', 'ከሆኑ', 'ክልሎች', 'አንዱ', 'ነው', 'ፍትህ', 'ለአማራ', 'ህዝብ', 'መምጣት', 'አለበት']"
3595,3595,against,"['ቀይ', 'ባህር']","['ሰው', 'በገዛ', 'ሀገሩ', 'ወደ', 'ዋናው', 'ከተማ', 'እንዳይገባ', 'ሽገር', 'የሚል', 'ቀይ', 'መስመር', 'ዘርግቶ', 'ስለቀይ', 'ባህር', 'የሚያዎራ', 'ምንም', 'አይነት', 'የሞራል', 'ብቃት', 'የለውም']"
3596,3596,favor,"['አብን', 'ፓርቲ']","['አብን', 'ብዙ', 'አባላቶቹ', 'ታስረዉበታል', 'በዚህ', 'ሁኔታ', 'የተሟላ', 'ስብሰባ', 'ለማድረግ', 'አይቸገርም', 'ወይ']"
3597,3597,against,"['ብልፅግና', 'ፓርቲ']","['ስንት', 'ኦነግ', 'ስንት', 'ተላላኪ', 'ሆዱ', 'አደሮች', 'አሉ', 'በዝዝር', 'ንገረን', 'አንድም', 'አገር', 'ማስተዳደር', 'የሚችል', 'ቆራጥ', 'በራሱ', 'እሚተማመን', 'መሪ', 'የላችሁም', 'ሌቦች', 'ደግሳችሁ', 'ስጨፍሩ', 'ከረማችሁ', 'በዚህ', 'ወቅት', 'አብዛሀኛው', 'ዜጋ', 'ጥርሱን', 'እየመጠጠባችሁ', 'ነው', 'ያለው', 'በራሀብ', 'በስደት', 'በሞት', 'የሚሰቃውን', 'ህዝብ', 'ማየት', 'የተሳናችሁ', 'ደነዞች']"
3598,3598,against,"['አብን', 'ፓርቲ']","['አየናችሁ', 'እኮ', 'አንተ', 'የአማራ', 'ህዝብ', 'እያልክ', 'አንዲት', 'ጥይት', 'ብትተኮስ', 'ቀድመህ', 'ጥለኸን', 'የምትፈረጥጠው', 'አንተ', 'ነኽ']"
3599,3599,neutral,"['አብን', 'ፓርቲ']","['የኢትዮጲያ', 'ጥላት', 'ወደ', 'ወሰነበት', 'ሲኦል', 'መሸኘት', 'አለበት', 'አገር', 'አፍራሺናቸዉ', 'ቢኗሩም', 'አይጠቅሙም']"
3600,3600,favor,"['አብን', 'ፓርቲ']","['ለአማራ', 'ህዝቤ', 'ደሜ', 'ይፍሰስልህ', 'አሁን', 'እናንተ', 'ወጀለኛ', 'ትባላላቹህ', 'ኡፍ']"
3601,3601,neutral,"['አብን', 'ፓርቲ']","['አሁንም', 'የብአዴኑ', 'እጣፋንታ', 'እንዳይገጥማችሁ', 'ፓርቲው', 'ሁሉን', 'ያቀፈ', 'መሆኑን', 'ካሁኑ', 'አጢኑበት', 'ያ', 'ካልሆነ', 'የክልላችንን', 'ህዝብ', 'ልዩነቱን', 'እያሰፋ', 'እንደሚጣ', 'ነው', 'እሚሆነው', 'እሱ', 'ደግሞ', 'የክልላችነን', 'አንድነት', 'ለማይፈልጉት', 'አካላት', 'ግባት', 'አንዳትሆኑቸው', 'ያሰጋናል']"
3602,3602,favor,"['ሰንድቅ', 'አላማ']","['እውነት', 'ለመናገር', 'ልሙጡን', 'ባንዲራ', 'ሳይ', 'በሀገር', 'ፍቅር', 'ሰውነቴን', 'ይነዝረኛል', 'ባይገርማችሁ', 'አማራ', 'ሆኜ', 'የእምዬ', 'ሚኒክ', 'ባንዲራ', 'መሆኑን', 'አላውቅም', 'ነበር', 'የኢትዮጲያዬ', 'ነበር', 'የሚመስለኝ']"
